,year,doy,month,rainy_day,total_rain,tavg,tmin_avg,tmax_avg,tavg_10_30_between_sum,humid_avg,wind_avg,sunhours_sum,radn_sum,rain_more_10,rain_more_30,rain_more_50,rain_more_70,rain_more_90,rain_more_110,tavg_less_5_count,tavg_less_5_sum,tavg_less_10_count,tavg_less_10_sum,tavg_more_15_count,tavg_more_15_sum,tavg_more_20_count,tavg_more_20_sum,tavg_more_25_count,tavg_more_25_sum,tavg_more_30_count,tavg_more_30_sum,tavg_more_35_count,tavg_more_35_sum,tavg_more_40_count,tavg_more_40_sum
0,1984,1,1,2,1.1,-0.4903225806451614,-5.241935483870968,4.883870967741936,0.0,58.37096774193547,1.9709677419354839,226.8,271.923,0,0,0,0,0,0,30,-21.5,31,-15.200000000000003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,1984,32,2,3,11.100000000000001,0.7689655172413793,-3.844827586206896,6.5137931034482754,0.0,58.84827586206896,2.2137931034482756,212.1,252.64499999999998,0,0,0,0,0,0,26,4.699999999999999,29,22.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2,1984,61,3,5,10.600000000000001,6.041935483870968,1.135483870967742,11.46774193548387,35.400000000000006,59.9,2.3,244.90000000000003,284.532,0,0,0,0,0,0,12,38.3,28,151.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
3,1984,92,4,11,162.7,12.796666666666665,8.09,18.236666666666665,314.4,71.54666666666667,2.0633333333333335,221.6,263.98400000000004,3,1,1,1,1,0,0,0.0,10,89.5,10,162.20000000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4,1984,122,5,4,88.3,18.129032258064512,12.587096774193549,24.174193548387095,561.9999999999999,71.28709677419354,1.7322580645161287,287.79999999999995,315.59,2,1,1,0,0,0,0,0.0,0,0.0,28,519.0,9,187.5,0,0.0,0,0.0,0,0.0,0,0.0
5,1984,153,6,13,210.1,22.07666666666666,18.226666666666667,26.700000000000003,662.2999999999998,78.23333333333335,1.5833333333333335,196.29999999999998,245.95000000000002,5,3,1,0,0,0,0,0.0,0,0.0,30,662.2999999999998,29,645.9999999999998,0,0.0,0,0.0,0,0.0,0,0.0
6,1984,183,7,11,290.3,25.738709677419354,22.700000000000006,30.06774193548387,797.9,81.5451612903226,1.5225806451612902,212.5,262.57599999999996,7,3,2,2,1,0,0,0.0,0,0.0,31,797.9,31,797.9,21,564.1,0,0.0,0,0.0,0,0.0
7,1984,214,8,13,307.49999999999994,27.558064516129033,24.419354838709676,31.774193548387096,794.0000000000001,79.58709677419357,1.9709677419354836,232.2,274.678,6,4,3,2,0,0,0,0.0,0,0.0,31,854.3000000000001,31,854.3000000000001,29,805.6,2,60.3,0,0.0,0,0.0
8,1984,245,9,9,163.79999999999998,21.583333333333332,17.78666666666667,26.80333333333333,647.5,75.7,1.8099999999999998,182.59999999999997,237.22500000000002,6,2,0,0,0,0,0,0.0,0,0.0,30,647.5,25,551.1,2,54.900000000000006,0,0.0,0,0.0,0,0.0
9,1984,275,10,4,19.5,15.816129032258067,10.561290322580646,21.835483870967746,490.30000000000007,65.91935483870967,1.261290322580645,246.80000000000004,287.00700000000006,1,0,0,0,0,0,0,0.0,1,10.0,22,379.40000000000003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
10,1984,306,11,4,37.400000000000006,10.533333333333333,5.663333333333333,17.126666666666665,215.29999999999998,70.82,0.8033333333333333,194.70000000000002,245.00499999999997,2,0,0,0,0,0,2,8.6,13,100.70000000000002,3,47.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
11,1984,336,12,5,11.799999999999999,4.2774193548387105,0.07419354838709648,9.567741935483872,33.0,66.8483870967742,1.7967741935483874,186.30000000000004,243.31300000000002,0,0,0,0,0,0,15,3.5999999999999988,28,99.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12,1985,1,1,5,2.2,-0.35806451612903223,-5.525806451612904,6.0290322580645155,0.0,59.335483870967735,1.764516129032258,232.0,275.616,0,0,0,0,0,0,31,-11.1,31,-11.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,1985,32,2,9,73.7,3.592857142857143,-0.14285714285714285,8.4,0.0,66.64285714285714,2.3964285714285714,160.29999999999998,211.628,4,0,0,0,0,0,17,32.0,28,100.60000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,1985,60,3,10,129.6,7.454838709677419,3.0451612903225804,12.980645161290322,54.5,66.79032258064517,2.032258064516129,207.0,258.801,5,2,0,0,0,0,5,20.0,27,186.59999999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
15,1985,91,4,9,139.20000000000002,12.98333333333333,7.56,18.966666666666672,354.3,67.29333333333334,2.383333333333333,234.7,274.284,3,2,1,0,0,0,0,0.0,4,35.2,7,111.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
16,1985,121,5,9,447.00000000000006,18.248387096774195,13.293548387096779,23.532258064516125,565.7,72.71290322580644,2.2129032258064516,219.20000000000002,267.00500000000005,6,3,3,3,2,2,0,0.0,0,0.0,31,565.7,2,40.1,0,0.0,0,0.0,0,0.0,0,0.0
17,1985,152,6,11,554.2,20.496666666666666,17.28666666666667,25.243333333333332,614.9,77.64666666666669,1.9200000000000002,194.59999999999997,242.59900000000002,8,5,4,3,3,2,0,0.0,0,0.0,30,614.9,21,445.9,0,0.0,0,0.0,0,0.0,0,0.0
18,1985,182,7,12,219.0,25.964516129032265,22.912903225806446,30.44516129032258,804.9000000000002,80.10000000000002,1.7258064516129032,229.70000000000002,276.543,4,3,2,1,0,0,0,0.0,0,0.0,31,804.9000000000002,31,804.9000000000002,23,618.8000000000001,0,0.0,0,0.0,0,0.0
19,1985,213,8,11,427.2,27.06129032258065,23.864516129032257,31.793548387096774,838.9000000000001,81.08709677419357,2.054838709677419,224.6,271.25500000000005,7,4,3,3,1,1,0,0.0,0,0.0,31,838.9000000000001,31,838.9000000000001,30,814.8000000000002,0,0.0,0,0.0,0,0.0
20,1985,244,9,15,239.70000000000002,23.209999999999997,19.64333333333333,27.806666666666665,696.3,78.94333333333337,2.163333333333333,178.80000000000004,233.46499999999997,5,1,1,1,1,1,0,0.0,0,0.0,30,696.3,25,602.5,12,317.8,0,0.0,0,0.0,0,0.0
21,1985,274,10,11,280.9,17.135483870967743,12.97741935483871,22.06451612903226,531.2,72.56774193548388,1.9645161290322577,194.60000000000002,248.986,7,1,1,1,1,1,0,0.0,0,0.0,25,447.9,5,107.9,0,0.0,0,0.0,0,0.0,0,0.0
22,1985,305,11,9,112.3,9.736666666666666,5.693333333333333,14.636666666666667,173.4,67.06333333333333,2.126666666666667,188.39999999999998,240.295,3,1,1,0,0,0,3,12.5,17,128.7,1,16.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
23,1985,335,12,6,26.6,2.064516129032258,-2.4870967741935486,7.590322580645162,10.1,64.47419354838709,2.035483870967742,201.09999999999997,252.955,1,0,0,0,0,0,27,32.9,30,53.89999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
24,1986,1,1,1,5.0,0.5838709677419355,-3.658064516129032,6.512903225806451,0.0,60.59677419354838,2.3161290322580648,233.60000000000005,277.187,0,0,0,0,0,0,31,18.1,31,18.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25,1986,32,2,5,33.0,1.3857142857142855,-3.4857142857142853,7.607142857142857,0.0,61.82142857142856,2.2607142857142857,230.79999999999998,262.109,1,0,0,0,0,0,27,30.6,28,38.79999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
26,1986,60,3,6,73.0,7.425806451612903,2.232258064516129,13.503225806451612,55.1,65.12903225806451,2.2677419354838717,234.3,276.73799999999994,2,1,0,0,0,0,3,7.200000000000001,26,175.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
27,1986,91,4,10,97.3,13.70333333333333,7.72,19.896666666666665,401.5,60.19666666666665,2.1300000000000003,246.9,281.668,4,1,0,0,0,0,0,0.0,2,19.6,11,179.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
28,1986,121,5,6,211.2,18.18064516129032,13.364516129032259,23.61290322580645,563.6,66.09032258064515,2.1870967741935483,260.3,295.2339999999999,3,3,2,2,0,0,0,0.0,0,0.0,30,551.1,4,85.19999999999999,0,0.0,0,0.0,0,0.0,0,0.0
29,1986,152,6,12,411.29999999999995,21.693333333333335,17.85,26.04666666666667,650.8000000000001,75.67666666666668,2.013333333333333,199.29999999999995,246.84100000000004,8,5,2,2,1,1,0,0.0,0,0.0,30,650.8000000000001,24,536.0,3,75.6,0,0.0,0,0.0,0,0.0
30,1986,182,7,15,220.7,23.516129032258057,20.78064516129032,27.183870967741935,728.9999999999998,81.20000000000002,1.8258064516129033,161.70000000000002,227.385,7,3,0,0,0,0,0,0.0,0,0.0,31,728.9999999999998,27,653.0,11,297.09999999999997,0,0.0,0,0.0,0,0.0
31,1986,213,8,7,221.5,26.329032258064515,22.222580645161294,31.49354838709678,816.1999999999999,77.22903225806452,1.9806451612903229,254.89999999999998,291.55699999999996,4,2,2,1,1,1,0,0.0,0,0.0,31,816.1999999999999,31,816.1999999999999,24,643.9,0,0.0,0,0.0,0,0.0
32,1986,244,9,12,256.5,20.71666666666666,16.65333333333333,25.576666666666668,621.4999999999999,76.37333333333335,1.6966666666666668,196.2,246.948,5,3,2,2,1,0,0,0.0,0,0.0,30,621.4999999999999,19,422.90000000000003,1,25.5,0,0.0,0,0.0,0,0.0
33,1986,274,10,5,72.8,14.76774193548387,9.664516129032258,20.409677419354843,431.8,71.52580645161291,1.8096774193548386,224.5,270.123,2,1,0,0,0,0,0,0.0,3,26.0,17,288.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
