,year,doy,month,rainy_day,total_rain,tavg,tmin_avg,tmax_avg,tavg_10_30_between_sum,humid_avg,wind_avg,sunhours_sum,radn_sum,rain_more_10,rain_more_30,rain_more_50,rain_more_70,rain_more_90,rain_more_110,tavg_less_5_count,tavg_less_5_sum,tavg_less_10_count,tavg_less_10_sum,tavg_more_15_count,tavg_more_15_sum,tavg_more_20_count,tavg_more_20_sum,tavg_more_25_count,tavg_more_25_sum,tavg_more_30_count,tavg_more_30_sum,tavg_more_35_count,tavg_more_35_sum,tavg_more_40_count,tavg_more_40_sum
0,1984,1,1,2,1.2,-6.632258064516129,-13.451612903225804,-0.15161290322580637,0.0,57.30322580645161,3.3000000000000003,232.1,260.12600000000003,0,0,0,0,0,0,31,-205.6,31,-205.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,1984,32,2,4,8.799999999999999,-4.086206896551723,-10.100000000000001,1.975862068965517,0.0,54.36551724137931,3.862068965517242,222.00000000000003,244.212,0,0,0,0,0,0,29,-118.49999999999999,29,-118.49999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2,1984,61,3,7,14.1,2.1322580645161286,-4.3903225806451625,8.048387096774192,20.7,60.09677419354838,2.822580645161291,272.2,286.33700000000005,0,0,0,0,0,0,27,33.199999999999996,30,55.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
3,1984,92,4,11,126.19999999999999,11.059999999999999,3.8200000000000003,18.02333333333333,238.0,64.77,2.0533333333333332,252.1,268.779,3,1,1,0,0,0,1,4.2,13,93.8,4,69.5,1,20.2,0,0.0,0,0.0,0,0.0,0,0.0
4,1984,122,5,6,77.8,17.206451612903226,8.945161290322583,24.951612903225808,533.4,63.67096774193548,1.6741935483870969,320.5,319.5930000000001,2,1,1,0,0,0,0,0.0,0,0.0,27,477.8,4,82.9,0,0.0,0,0.0,0,0.0,0,0.0
5,1984,153,6,11,264.90000000000003,21.436666666666664,15.800000000000002,26.98666666666667,643.0999999999999,75.74333333333334,1.38,252.3,268.951,6,5,1,1,0,0,0,0.0,0,0.0,30,643.0999999999999,27,587.0999999999999,0,0.0,0,0.0,0,0.0,0,0.0
6,1984,183,7,12,208.19999999999996,24.390322580645158,20.212903225806453,29.064516129032263,756.0999999999999,81.89677419354842,1.1193548387096774,234.00000000000003,262.134,7,3,0,0,0,0,0,0.0,0,0.0,31,756.0999999999999,30,736.2,10,264.8,0,0.0,0,0.0,0,0.0
7,1984,214,8,14,162.6,25.700000000000003,21.5741935483871,30.948387096774198,796.7,81.41612903225808,1.0774193548387097,248.2,269.14099999999996,6,2,0,0,0,0,0,0.0,0,0.0,31,796.7,31,796.7,19,509.3,0,0.0,0,0.0,0,0.0
8,1984,245,9,9,206.6,18.506666666666664,13.26,24.756666666666668,555.1999999999999,79.78333333333333,1.1166666666666667,219.69999999999996,248.06399999999996,4,3,1,1,0,0,0,0.0,0,0.0,29,540.4,6,132.4,0,0.0,0,0.0,0,0.0,0,0.0
9,1984,275,10,3,14.0,11.341935483870968,4.225806451612902,19.270967741935486,307.5,69.54516129032258,1.8548387096774193,265.2,281.96000000000004,1,0,0,0,0,0,2,8.7,7,44.1,4,66.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
10,1984,306,11,5,56.5,5.84,-0.36666666666666653,13.736666666666666,44.6,73.23333333333333,1.46,192.20000000000002,228.494,2,0,0,0,0,0,11,26.5,26,130.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
11,1984,336,12,4,14.099999999999998,-1.1290322580645162,-6.232258064516129,4.380645161290322,0.0,62.961290322580645,3.167741935483871,192.5,233.23599999999996,0,0,0,0,0,0,27,-59.9,31,-35.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12,1985,1,1,4,3.6999999999999997,-6.887096774193548,-13.69032258064516,-0.261290322580645,0.0,56.56129032258064,2.858064516129032,228.49999999999997,257.17499999999995,0,0,0,0,0,0,31,-213.5,31,-213.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,1985,32,2,7,7.7,-0.5321428571428573,-5.360714285714286,4.678571428571429,0.0,59.48928571428571,3.0142857142857147,193.8,222.02300000000002,0,0,0,0,0,0,28,-14.900000000000002,28,-14.900000000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,1985,60,3,7,57.1,4.106451612903226,-1.3354838709677421,9.916129032258066,0.0,60.70967741935484,2.4612903225806453,247.0,270.314,2,0,0,0,0,0,19,46.400000000000006,31,127.30000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
15,1985,91,4,7,50.800000000000004,11.04333333333333,3.476666666666666,18.37333333333333,230.7,58.77999999999999,2.106666666666667,258.40000000000003,274.057,1,1,0,0,0,0,0,0.0,12,100.6,3,47.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
16,1985,121,5,6,180.7,16.9258064516129,9.993548387096777,23.541935483870965,524.6999999999999,66.98709677419355,1.5064516129032257,268.4,285.1619999999999,5,3,1,0,0,0,0,0.0,0,0.0,26,453.59999999999997,2,40.3,0,0.0,0,0.0,0,0.0,0,0.0
17,1985,152,6,9,51.9,20.08,14.533333333333331,25.97333333333334,602.4,73.0,1.0033333333333334,256.5,271.074,2,0,0,0,0,0,0,0.0,0,0.0,30,602.4,18,382.8,0,0.0,0,0.0,0,0.0,0,0.0
