,year,doy,month,rainy_day,total_rain,tavg,tmin_avg,tmax_avg,tavg_10_30_between_sum,humid_avg,wind_avg,sunhours_sum,radn_sum,rain_more_10,rain_more_30,rain_more_50,rain_more_70,rain_more_90,rain_more_110,tavg_less_5_count,tavg_less_5_sum,tavg_less_10_count,tavg_less_10_sum,tavg_more_15_count,tavg_more_15_sum,tavg_more_20_count,tavg_more_20_sum,tavg_more_25_count,tavg_more_25_sum,tavg_more_30_count,tavg_more_30_sum,tavg_more_35_count,tavg_more_35_sum,tavg_more_40_count,tavg_more_40_sum
0,1984,1,1,8,12.100000000000001,-1.9451612903225808,-5.435483870967742,2.803225806451613,0.0,65.43870967741935,2.490322580645161,186.60000000000005,270.94,0,0,0,0,0,0,31,-60.300000000000004,31,-60.300000000000004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,1984,32,2,7,14.1,-0.7655172413793103,-4.7620689655172415,4.255172413793103,0.0,68.20344827586206,2.7793103448275867,185.6,314.50000000000006,0,0,0,0,0,0,28,-27.7,29,-22.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2,1984,61,3,12,9.4,4.483870967741937,-0.2483870967741934,10.306451612903224,36.2,63.34838709677419,2.590322580645161,229.3,448.2,0,0,0,0,0,0,18,40.4,28,102.80000000000001,1,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
3,1984,92,4,12,177.50000000000003,13.43,8.176666666666666,19.516666666666666,360.7,72.04666666666667,2.2800000000000002,207.10000000000002,485.47,5,1,1,1,1,0,0,0.0,6,52.2,10,170.50000000000003,1,20.1,0,0.0,0,0.0,0,0.0,0,0.0
4,1984,122,5,7,35.099999999999994,18.24838709677419,12.719354838709675,24.66774193548387,565.6999999999999,71.73870967741938,1.867741935483871,254.1,606.6,1,0,0,0,0,0,0,0.0,0,0.0,26,496.59999999999997,6,129.10000000000002,0,0.0,0,0.0,0,0.0,0,0.0
5,1984,153,6,9,162.90000000000003,22.956666666666667,18.813333333333333,27.786666666666672,688.7,79.52000000000001,2.1566666666666667,186.4,479.4600000000001,7,1,1,0,0,0,0,0.0,0,0.0,30,688.7,28,652.0000000000001,3,77.1,0,0.0,0,0.0,0,0.0
6,1984,183,7,16,325.70000000000005,25.63225806451613,22.641935483870963,29.387096774193548,794.6,86.80967741935488,2.087096774193548,172.50000000000003,459.50000000000006,8,3,2,1,1,0,0,0.0,0,0.0,31,794.6,31,794.6,21,557.6,0,0.0,0,0.0,0,0.0
7,1984,214,8,13,147.8,27.29032258064516,23.94193548387097,31.696774193548375,846.0,80.76129032258066,2.106451612903226,216.50000000000003,533.91,4,2,0,0,0,0,0,0.0,0,0.0,31,846.0,31,846.0,27,747.1999999999999,0,0.0,0,0.0,0,0.0
8,1984,245,9,11,247.6,20.813333333333336,16.68666666666667,26.33,624.4000000000001,81.78000000000002,1.926666666666667,176.40000000000003,404.88999999999993,6,3,2,1,0,0,0,0.0,0,0.0,30,624.4000000000001,17,373.40000000000003,2,52.3,0,0.0,0,0.0,0,0.0
9,1984,275,10,7,58.00000000000001,14.661290322580644,9.390322580645162,20.95806451612903,426.70000000000005,73.26451612903227,2.148387096774193,243.10000000000002,413.1000000000001,1,1,0,0,0,0,0,0.0,4,37.800000000000004,16,265.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
10,1984,306,11,7,53.8,9.516666666666667,4.413333333333335,15.613333333333335,185.6,74.99666666666667,1.833333333333333,188.39999999999998,259.795,3,0,0,0,0,0,5,21.199999999999996,16,109.89999999999999,2,31.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
11,1984,336,12,14,27.000000000000004,2.4096774193548383,-0.9322580645161292,6.738709677419354,10.9,76.15161290322581,2.267741935483871,141.00000000000003,181.05999999999995,1,0,0,0,0,0,20,-10.6,30,63.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12,1985,1,1,10,16.4,-1.7483870967741937,-5.738709677419356,3.096774193548387,0.0,69.19999999999999,2.62258064516129,208.2,276.93,0,0,0,0,0,0,31,-54.2,31,-54.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,1985,32,2,14,60.900000000000006,2.1964285714285716,-1.2750000000000004,6.621428571428573,0.0,75.925,2.582142857142857,118.8,231.98,2,0,0,0,0,0,23,28.999999999999993,28,61.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,1985,60,3,11,97.8,5.887096774193547,1.4258064516129034,11.464516129032255,32.2,69.04516129032258,2.7032258064516124,203.60000000000002,407.67,4,1,0,0,0,0,13,40.199999999999996,28,150.29999999999998,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
